"","x"
"55280",138426
"55281",138426
"55282",138426
"55283",138426
"55284",138426
"55285",138426
"55286",138426
"55287",138426
"55288",138426
"55289",138426
"55290",138426
"55291",138426
"55292",138426
"55293",138426
"55294",138426
"55295",138426
"55296",138426
"55297",138426
"55298",138426
"55299",138426
"55300",138426
"55301",138426
"55302",138426
"55303",138426
"55304",138426
"55305",138432
"55306",138432
"55307",138432
"55308",138432
"55309",138432
"55310",138432
"55311",138432
"55312",138432
"55313",138432
"55314",138432
"55315",138432
"55316",138432
"55317",138432
"55318",138432
"55319",138432
"55320",138432
"55321",138432
"55322",138432
"55323",138432
"55324",138432
"55325",138432
"55326",138432
"55327",138432
"55328",138432
"55329",138432
"55330",138432
"55331",138432
"55332",138432
"55333",138432
"55334",138432
"55335",138432
"55336",138432
"55337",138432
"55338",138432
"55339",138432
"55340",138432
"55341",138432
"55342",138432
"55343",138432
"55344",138432
"55345",138432
"55346",138432
"55347",138432
"55348",138432
"55349",138432
"55350",138432
"55351",138432
"55352",138432
"55353",138436
"55354",138436
"55355",138436
"55356",138436
"55357",138436
"55358",138436
"55359",138436
"55360",138436
"55361",138436
"55362",138436
"55363",138436
"55364",138436
"55365",138436
"55366",138436
"55367",138436
"55368",138436
"55369",138436
"55370",138436
"55371",138436
"55372",138436
"55373",138436
"55374",138436
"55375",138436
"55376",138436
"55377",138436
"55378",138436
"55379",138436
"55380",138436
"55381",138436
"55382",138436
"55383",138436
"55384",138436
"55385",138436
"55386",138436
"55387",138436
"55388",138436
"55389",138436
"55390",138436
"55391",138436
"55392",138436
"55393",138436
"55394",138436
"55395",138436
"55396",138436
"55397",138436
"55398",138436
"55399",138436
"55400",138436
"55401",138436
"55402",138436
"55403",138436
"55404",138436
"55405",138436
"55406",138436
"55407",138436
"55408",138436
"55409",138436
"55410",138436
"55411",138436
"55412",138436
"55413",138436
"55414",138436
"55415",138436
"55416",138436
"55417",138436
"55418",138436
"55419",138436
"55420",138436
"55421",138436
"55422",138436
"55423",138436
"55424",138436
"55425",138436
"55426",138436
"55427",138436
"55428",138436
"55429",138436
"55430",138437
"55431",138437
"55432",138437
"55433",138437
"55434",138437
"55435",138437
"55436",138437
"55437",138437
"55438",138437
"55439",138437
"55440",138437
"55441",138437
"55442",138437
"55443",138437
"55444",138437
"55445",138437
"55446",138437
"55447",138437
"55448",138437
"55449",138437
"55450",138437
"55451",138437
"55452",138437
"55453",138437
"55454",138437
"55455",138437
"55456",138437
"55457",138437
"55458",138437
"55459",138437
"55460",138437
"55461",138437
"55462",138437
"55463",138437
"55464",138437
"55465",138437
"55466",138437
"55467",138437
"55468",138437
"55469",138437
"55470",138437
"55471",138437
"55472",138437
"55473",138437
"55474",138437
"55475",138437
"55476",138437
"55477",138437
"55478",138437
"55479",138437
"55480",138437
"55481",138437
"55482",138437
"55483",138437
"55484",138437
"55485",138437
"55486",138437
"55487",138437
"55488",138437
"55489",138437
"55490",138437
"55491",138437
"55492",138437
"55493",138437
"55494",138437
"55495",138437
"55496",138437
"55497",138437
"55498",138437
"55499",138437
"55500",138437
"55501",138437
"55502",138437
"55503",138437
"55504",138437
"55505",138437
"55506",138437
"55507",138437
"55508",138437
"55509",138437
"55510",138437
"55511",138437
"55512",138437
"55513",138437
"55514",138437
"55515",138452
"55516",138452
"55517",138452
"55518",138452
"55519",138452
"55520",138452
"55521",138452
"55522",138452
"55523",138452
"55524",138452
"55525",138452
"55526",138452
"55527",138452
"55528",138452
"55529",138452
"55530",138452
"55531",138452
"55532",138452
"55533",138452
"55534",138452
"55535",138452
"55536",138452
"55537",138452
"55538",138452
"55539",138452
"55540",138452
"55541",138452
"55542",138452
"55543",138452
"55544",138452
"55545",138452
"55546",138452
"55547",138452
"55548",138452
"55549",138452
"55550",138452
"55551",138452
"55552",138452
"55553",138452
"55554",138452
"55555",138452
"55556",138452
"55557",138452
"55558",138452
"55559",138452
"55560",138452
"55561",138452
"55562",138452
"55563",138452
"55564",138452
"55565",138452
"55566",138452
"55567",138452
"55568",138452
"55569",138452
"55570",138452
"55571",138452
"55572",138452
"55573",138452
"55574",138452
"55575",138452
"55576",138452
"55577",138452
"55578",138452
"55579",138459
"55580",138459
"55581",138459
"55582",138459
"55583",138459
"55584",138459
"55585",138459
"55586",138459
"55587",138459
"55588",138459
"55589",138459
"55590",138459
"55591",138459
"55592",138459
"55593",138459
"55594",138459
"55595",138459
"55596",138459
"55597",138459
"55598",138459
"55599",138459
"55600",138459
"55601",138459
"55602",138459
"55603",138459
"55604",138459
"55605",138459
"55606",138459
"55607",138459
"55608",138459
"55609",138459
"55610",138459
"55611",138459
"55612",138459
"55613",138459
"55614",138459
"55615",138459
"55616",138459
"55617",138459
"55618",138459
"55619",138459
"55620",138459
"55621",138459
"55622",138459
"55623",138459
"55624",138459
"55625",138459
"55626",138459
"55627",138459
"55628",138459
"55629",138459
"55630",138459
"55631",138459
"55632",138459
"55633",138459
"55634",138470
"55635",138470
"55636",138470
"55637",138470
"55638",138470
"55639",138470
"55640",138470
"55641",138470
"55642",138470
"55643",138470
"55644",138470
"55645",138470
"55646",138470
"55647",138470
"55648",138470
"55649",138470
"55650",138470
"55651",138470
"55652",138470
"55653",138470
"55654",138470
"55655",138470
"55656",138470
"55657",138470
"55658",138470
"55659",138470
"55660",138470
"55661",138470
"55662",138470
"55663",138470
"55664",138470
"55665",138470
"55666",138470
"55667",138470
"55668",138470
"55669",138470
"55670",138470
"55671",138470
"55672",138470
"55673",138471
"55674",138471
"55675",138471
"55676",138471
"55677",138471
"55678",138471
"55679",138471
"55680",138471
"55681",138471
"55682",138471
"55683",138471
"55684",138471
"55685",138471
"55686",138471
"55687",138471
"55688",138471
"55689",138471
"55690",138471
"55691",138471
"55692",138471
"55693",138471
"55694",138471
"55695",138471
"55696",138471
"55697",138471
"55698",138471
"55699",138471
"55700",138471
"55701",138471
"55702",138471
"55703",138471
"55704",138471
"55705",138471
"55706",138471
"55707",138471
"55708",138471
"55709",138471
"55710",138471
"55711",138471
"55712",138471
"55713",138471
"55714",138471
"55715",138471
"55716",138471
"55717",138471
"55718",138471
"55719",138471
"55720",138471
"55721",138471
"55722",138471
"55723",138471
"55724",138471
"55725",138471
"55726",138471
"55727",138471
"55728",138471
"55729",138471
"55730",138471
"55731",138471
"55732",138471
"55733",138471
"55734",138471
"55735",138471
"55736",138471
"55737",138471
"55738",138472
"55739",138472
"55740",138472
"55741",138472
"55742",138472
"55743",138472
"55744",138472
"55745",138472
"55746",138472
"55747",138472
"55748",138472
"55749",138472
"55750",138472
"55751",138472
"55752",138472
"55753",138472
"55754",138472
"55755",138472
"55756",138472
"55757",138472
"55758",138472
"55759",138472
"55760",138472
"55761",138472
"55762",138472
"55763",138472
"55764",138472
"55765",138472
"55766",138472
"55767",138472
"55768",138472
"55769",138472
"55770",138472
"55771",138472
"55772",138472
"55773",138472
"55774",138472
"55775",138472
"55776",138472
"55777",138472
"55778",138472
"55779",138472
"55780",138472
"55781",138472
"55782",138472
"55783",138472
"55784",138472
"55785",138472
"55786",138472
"55787",138472
"55788",138472
"55789",138472
"55790",138472
"55791",138472
"55792",138472
"55793",138472
"55794",138472
"55795",138472
"55796",138472
"55797",138472
"55798",138482
"55799",138482
"55800",138482
"55801",138482
"55802",138482
"55803",138482
"55804",138482
"55805",138482
"55806",138486
"55807",138486
"55808",138486
"55809",138486
"55810",138486
"55811",138486
"55812",138486
"55813",138486
"55814",138486
"55815",138486
"55816",138486
"55817",138486
"55818",138486
"55819",138486
"55820",138486
"55821",138486
"55822",138486
"55823",138486
"55824",138486
"55825",138486
"55826",138486
"55827",138486
"55828",138486
"55829",138486
"55830",138486
"55831",138486
"55832",138486
"55833",138486
"55834",138486
"55835",138486
"55836",138486
"55837",138486
"55838",138486
"55839",138486
"55840",138486
"55841",138486
"55842",138486
"55843",138486
"55844",138486
"55845",138486
"55846",138486
"55847",138486
"55848",138486
"55849",138486
"55850",138486
"55851",138486
"55852",138486
"55853",138486
"55854",138486
"55855",138486
"55856",138486
"55857",138486
"55858",138486
"55859",138486
"55860",138491
"55861",138491
"55862",138491
"55863",138491
"55864",138491
"55865",138491
"55866",138491
"55867",138491
"55868",138491
"55869",138491
"55870",138491
"55871",138491
"55872",138491
"55873",138491
"55874",138491
"55875",138491
"55876",138491
"55877",138491
"55878",138491
"55879",138491
"55880",138491
"55881",138491
"55882",138491
"55883",138491
"55884",138491
"55885",138491
"55886",138491
"55887",138491
"55888",138491
"55889",138491
"55890",138491
"55891",138491
"55892",138491
"55893",138491
"55894",138491
"55895",138491
"55896",138491
"55897",138491
"55898",138491
"55899",138491
"55900",138491
"55901",138491
"55902",138491
"55903",138491
"55904",138491
"55905",138493
"55906",138493
"55907",138493
"55908",138493
"55909",138493
"55910",138493
"55911",138493
"55912",138493
"55913",138493
"55914",138493
"55915",138493
"55916",138493
"55917",138493
"55918",138493
"55919",138493
"55920",138493
"55921",138493
"55922",138493
"55923",138493
"55924",138493
"55925",138493
"55926",138493
"55927",138493
"55928",138493
"55929",138493
"55930",138493
"55931",138493
"55932",138493
"55933",138493
"55934",138493
"55935",138493
"55936",138493
"55937",138493
"55938",138493
"55939",138493
"55940",138493
"55941",138493
"55942",138493
"55943",138493
"55944",138493
"55945",138493
"55946",138493
"55947",138493
"55948",138493
"55949",138494
"55950",138494
"55951",138494
"55952",138494
"55953",138494
"55954",138494
"55955",138494
"55956",138494
"55957",138494
"55958",138494
"55959",138494
"55960",138494
"55961",138494
"55962",138494
"55963",138494
"55964",138494
"55965",138494
"55966",138494
"55967",138494
"55968",138494
"55969",138494
"55970",138494
"55971",138494
"55972",138494
"55973",138494
"55974",138494
"55975",138494
"55976",138494
"55977",138494
"55978",138494
"55979",138494
"55980",138494
"55981",138494
"55982",138494
"55983",138494
"55984",138494
"55985",138494
"55986",138494
"55987",138494
"55988",138494
"55989",138494
"55990",138494
"55991",138494
"55992",138494
"55993",138494
"55994",138494
"55995",138494
"55996",138494
"55997",138495
"55998",138495
"55999",138495
"56000",138495
"56001",138495
"56002",138495
"56003",138495
"56004",138495
"56005",138495
"56006",138495
"56007",138495
"56008",138495
"56009",138495
"56010",138495
"56011",138495
"56012",138495
"56013",138495
"56014",138495
"56015",138495
"56016",138495
"56017",138495
"56018",138495
"56019",138495
"56020",138495
"56021",138495
"56022",138495
"56023",138495
"56024",138495
"56025",138495
"56026",138495
"56027",138495
"56028",138495
"56029",138495
"56030",138495
"56031",138495
"56032",138495
"56033",138495
"56034",138495
"56035",138495
"56036",138495
"56037",138495
"56038",138495
"56039",138495
"56040",138495
"56041",138495
"56042",138495
"56043",138495
"56044",138495
"56045",138495
"56046",138495
"56047",138495
"56048",138495
"56049",138495
"56050",138495
"56051",138500
"56052",138500
"56053",138500
"56054",138500
"56055",138500
"56056",138500
"56057",138500
"56058",138500
"56059",138500
"56060",138500
"56061",138500
"56062",138500
"56063",138500
"56064",138500
"56065",138500
"56066",138500
"56067",138500
"56068",138500
"56069",138500
"56070",138500
"56071",138500
"56072",138500
"56073",138500
"56074",138500
"56075",138500
"56076",138500
"56077",138500
"56078",138500
"56079",138500
"56080",138500
"56081",138500
"56082",138500
"56083",138500
"56084",138500
"56085",138500
"56086",138500
"56087",138500
"56088",138500
"56089",138500
"56090",138500
"56091",138500
"56092",138500
"56093",138500
"56094",138500
"56095",138500
"56096",138500
"56097",138500
"56098",138500
"56099",138500
"56100",138500
"56101",138500
"56102",138500
"56103",138500
"56104",138500
"56105",138500
"56106",138500
"56107",138500
"56108",138500
"56109",138500
"56110",138500
"56111",138500
"56112",138500
"56113",138500
"56114",138500
"56115",138500
"56116",138505
"56117",138505
"56118",138505
"56119",138505
"56120",138505
"56121",138505
"56122",138505
"56123",138505
"56124",138505
"56125",138505
"56126",138505
"56127",138505
"56128",138505
"56129",138505
"56130",138505
"56131",138505
"56132",138505
"56133",138505
"56134",138505
"56135",138505
"56136",138505
"56137",138505
"56138",138505
"56139",138505
"56140",138518
"56141",138518
"56142",138518
"56143",138518
"56144",138518
"56145",138518
"56146",138518
"56147",138518
"56148",138518
"56149",138518
"56150",138518
"56151",138518
"56152",138518
"56153",138518
"56154",138518
"56155",138518
"56156",138518
"56157",138518
"56158",138518
"56159",138518
"56160",138518
"56161",138518
"56162",138518
"56163",138518
"56164",138518
"56165",138518
"56166",138518
"56167",138518
"56168",138518
"56169",138518
"56170",138518
"56171",138518
"56172",138518
"56173",138518
"56174",138518
"56175",138518
"56176",138518
"56177",138518
"56178",138518
"56179",138518
"56180",138518
"56181",138518
"56182",138518
"56183",138518
"56184",138518
"56185",138518
"56186",138518
"56187",138518
"56188",138518
"56189",138518
"56190",138518
"56191",138518
"56192",138525
"56193",138525
"56194",138525
"56195",138525
"56196",138525
"56197",138525
"56198",138525
"56199",138525
"56200",138525
"56201",138525
"56202",138525
"56203",138525
"56204",138525
"56205",138525
"56206",138525
"56207",138525
"56208",138525
"56209",138525
"56210",138525
"56211",138525
"56212",138525
"56213",138525
"56214",138525
"56215",138525
"56216",138525
"56217",138525
"56218",138525
"56219",138525
"56220",138525
"56221",138525
"56222",138525
"56223",138525
"56224",138525
"56225",138525
"56226",138525
"56227",138525
"56228",138525
"56229",138525
"56230",138525
"56231",138525
"56232",138525
"56233",138526
"56234",138526
"56235",138526
"56236",138526
"56237",138526
"56238",138526
"56239",138526
"56240",138526
"56241",138526
"56242",138526
"56243",138526
"56244",138526
"56245",138526
"56246",138526
"56247",138526
"56248",138526
"56249",138526
"56250",138526
"56251",138526
"56252",138526
"56253",138526
"56254",138526
"56255",138526
"56256",138526
"56257",138526
"56258",138526
"56259",138526
"56260",138526
"56261",138526
"56262",138526
"56263",138526
"56264",138526
"56265",138526
"56266",138526
"56267",138526
"56268",138526
"56269",138526
"56270",138526
"56271",138526
"56272",138526
"56273",138526
"56274",138526
"56275",138526
"56276",138526
"56277",138526
"56278",138526
"56279",138526
"56280",138526
